id,weight,fat,type,price,outlet
FDJ12,,Regular,Baking Goods,209.5296,Supermarket Type3
DRK35,8.365,low fat,Hard Drinks,36.7506,Supermarket Type2
FDD47,,Regular,Starchy Foods,168.5448,Grocery Store
NCM53,18.75,Low Fat,Health and Hygiene,106.228,Supermarket Type1
FDO45,13.15,Regular,Snack Foods,87.3856,Supermarket Type1
NCM42,6.13,LF,Household,109.3912,Grocery Store
FDE04,19.75,Regular,Frozen Foods,179.666,Supermarket Type1
NCI30,,Low Fat,Household,247.846,Supermarket Type3
FDZ19,6.425,Low Fat,Fruits and Vegetables,174.6712,Supermarket Type1
FDW57,8.31,Regular,Snack Foods,177.5028,Supermarket Type1
FDA25,16.5,Regular,Canned,102.299,Supermarket Type1
FDT22,10.395,LF,Snack Foods,59.022,Supermarket Type1
FDP51,13.85,Regular,Meat,118.9124,Supermarket Type1
FDD48,,Low Fat,Baking Goods,116.1176,Supermarket Type3
FDY39,5.305,Regular,Meat,182.7608,Supermarket Type1
FDO48,15,Regular,Baking Goods,221.9456,Grocery Store
FDD23,,reg,Starchy Foods,185.5898,Supermarket Type3
DRN35,,Low Fat,Hard Drinks,36.9532,Supermarket Type3
FDT01,13.65,Regular,Canned,214.0902,Supermarket Type1
FDC20,10.65,LF,Fruits and Vegetables,54.6272,Grocery Store
DRJ35,10.1,low fat,Hard Drinks,62.1878,Supermarket Type1
FDB32,20.6,Low Fat,Fruits and Vegetables,93.6778,Supermarket Type1
FDL24,10.3,Regular,Baking Goods,173.2422,Supermarket Type1
NCV42,6.26,LF,Household,112.5228,Supermarket Type1
FDZ46,7.485,Low Fat,Snack Foods,109.2228,Supermarket Type1
FDC15,18.1,Low Fat,Dairy,155.7288,Supermarket Type1
FDD08,,LF,Fruits and Vegetables,37.8506,Grocery Store
FDY50,5.8,Low Fat,Dairy,88.8172,Supermarket Type1
FDD36,13.3,Low Fat,Baking Goods,119.1124,Supermarket Type1
FDG57,,Low Fat,Fruits and Vegetables,48.8034,Supermarket Type3
FDL21,15.85,Regular,Snack Foods,40.848,Supermarket Type2
FDN16,,Regular,Frozen Foods,101.999,Supermarket Type3
FDJ09,,LF,Snack Foods,45.5744,Supermarket Type3
FDS01,11.6,Low Fat,Canned,179.3686,Grocery Store
FDV33,9.6,Regular,Snack Foods,260.2304,Supermarket Type1
DRE12,4.59,Low Fat,Soft Drinks,114.186,Supermarket Type1
FDR07,21.35,Low Fat,Fruits and Vegetables,97.2094,Supermarket Type1
FDP48,7.52,Regular,Baking Goods,183.895,Grocery Store
NCB55,15.7,Low Fat,Household,57.8562,Supermarket Type1
FDQ08,15.7,Regular,Fruits and Vegetables,59.6536,Supermarket Type1
FDR34,17,Regular,Snack Foods,230.8352,Supermarket Type1
FDO33,14.75,Low Fat,Snack Foods,112.2518,Supermarket Type1
FDP13,8.1,Regular,Canned,38.448,Supermarket Type1
FDX12,18.2,Regular,Baking Goods,243.0196,Supermarket Type1
NCT06,17.1,Low Fat,Household,166.3842,Supermarket Type1
FDR16,,Regular,Frozen Foods,213.7218,Grocery Store
FDE36,5.26,reg,Baking Goods,165.0868,Supermarket Type1
FDZ36,6.035,Regular,Baking Goods,184.924,Supermarket Type1
FDV13,17.35,Regular,Canned,87.9856,Supermarket Type1
NCZ17,12.15,Low Fat,Health and Hygiene,36.2506,Supermarket Type1
FDU56,16.85,Low Fat,Fruits and Vegetables,183.5266,Supermarket Type1
FDM09,11.15,Regular,Snack Foods,170.779,Supermarket Type1
FDV02,16.75,Low Fat,Dairy,171.9106,Supermarket Type1
FDS34,19.35,reg,Snack Foods,112.8518,Supermarket Type2
FDA11,7.75,Low Fat,Baking Goods,95.3436,Supermarket Type1
FDP09,19.75,Low Fat,Snack Foods,211.7902,Supermarket Type1
FDB29,,Regular,Frozen Foods,114.4176,Supermarket Type3
FDT19,7.59,Regular,Fruits and Vegetables,172.808,Supermarket Type1
DRH15,8.775,Low Fat,Dairy,44.2428,Supermarket Type1
FDY38,13.6,Regular,Dairy,233.93,Supermarket Type1
FDF14,,Low Fat,Canned,151.834,Supermarket Type3
FDN48,13.35,Low Fat,Baking Goods,93.2804,Grocery Store
FDQ12,12.65,Low Fat,Baking Goods,230.701,Supermarket Type1
NCJ43,6.635,Low Fat,Household,172.9396,Supermarket Type1
FDE17,,Regular,Frozen Foods,152.3366,Grocery Store
FDB05,5.155,Low Fat,Frozen Foods,248.8776,Supermarket Type1
FDH10,21,Low Fat,Snack Foods,192.8478,Supermarket Type1
NCR06,12.5,Low Fat,Household,40.8112,Supermarket Type1
FDU32,8.785,Low Fat,Fruits and Vegetables,121.4414,Supermarket Type2
FDD56,15.2,Regular,Fruits and Vegetables,173.6054,Supermarket Type1
FDO36,19.7,Low Fat,Baking Goods,181.466,Supermarket Type2
FDH16,10.5,Low Fat,Frozen Foods,91.583,Grocery Store
FDX10,6.385,Regular,Snack Foods,35.5874,Supermarket Type2
FDZ37,8.1,Regular,Canned,88.0198,Supermarket Type1
FDU31,10.5,Regular,Fruits and Vegetables,217.8508,Grocery Store
DRC49,8.67,LF,Soft Drinks,141.8128,Supermarket Type1
FDL15,17.85,Low Fat,Meat,152.5682,Supermarket Type1
FDN32,,Low Fat,Fruits and Vegetables,186.0266,Grocery Store
DRH59,,Low Fat,Hard Drinks,74.138,Supermarket Type3
NCU29,7.685,Low Fat,Health and Hygiene,147.476,Supermarket Type1
FDR37,,Regular,Breakfast,183.7292,Grocery Store
FDS14,7.285,Low Fat,Dairy,156.9288,Supermarket Type2
FDU02,,Low Fat,Dairy,227.2352,Supermarket Type3
FDJ08,11.1,Low Fat,Fruits and Vegetables,192.7846,Supermarket Type1
NCZ06,19.6,Low Fat,Household,253.8698,Supermarket Type1
FDO31,6.76,Regular,Fruits and Vegetables,81.396,Supermarket Type1
FDH31,12,Regular,Meat,101.2042,Supermarket Type2
FDS58,9.285,Regular,Snack Foods,159.7578,Supermarket Type1
NCA53,,Low Fat,Health and Hygiene,48.9034,Supermarket Type3
FDF50,4.905,Low Fat,Canned,197.7768,Supermarket Type1
NCW42,18.2,Low Fat,Household,222.6456,Supermarket Type1
NCQ17,10.3,Low Fat,Health and Hygiene,156.163,Supermarket Type1
FDK51,19.85,Low Fat,Dairy,264.0884,Supermarket Type2
NCW41,18,Low Fat,Health and Hygiene,157.1604,Grocery Store
NCR29,7.565,Low Fat,Health and Hygiene,54.993,Supermarket Type1
FDB08,,Low Fat,Fruits and Vegetables,158.8578,Grocery Store
FDA40,,Regular,Frozen Foods,85.8856,Supermarket Type3
FDL14,8.115,Regular,Canned,157.6972,Supermarket Type2
FDB47,8.8,Low Fat,Snack Foods,207.4612,Supermarket Type1
FDO03,10.395,Regular,Meat,228.3352,Supermarket Type1
DRK13,,Low Fat,Soft Drinks,197.7084,Grocery Store
FDX13,7.725,Low Fat,Canned,248.3092,Grocery Store
FDF52,9.3,Low Fat,Frozen Foods,183.0292,Supermarket Type1
FDT11,5.94,Regular,Breads,188.4556,Supermarket Type1
FDB08,6.055,Low Fat,Fruits and Vegetables,160.1578,Supermarket Type1
FDQ28,14,Regular,Frozen Foods,155.6656,Supermarket Type2
FDD29,12.15,Low Fat,Frozen Foods,252.6698,Supermarket Type1
NCQ29,,Low Fat,Health and Hygiene,261.7278,Supermarket Type3
NCO02,11.15,Low Fat,Others,65.2142,Supermarket Type1
FDR56,15.5,Regular,Fruits and Vegetables,195.8768,Grocery Store
NCM54,17.7,Low Fat,Household,125.2678,Supermarket Type1
FDP51,13.85,Regular,Meat,116.8124,Supermarket Type1
FDT38,18.7,Low Fat,Dairy,84.7566,Supermarket Type1
FDZ20,16.1,Low Fat,Fruits and Vegetables,253.3356,Supermarket Type2
FDJ53,10.5,Low Fat,Frozen Foods,120.6098,Supermarket Type1
FDX13,7.725,Low Fat,Canned,249.2092,Supermarket Type1
FDP58,11.1,Low Fat,Snack Foods,220.4482,Supermarket Type1
NCK31,,Low Fat,Others,51.9666,Grocery Store
FDA35,14.85,Regular,Baking Goods,123.2072,Supermarket Type2
FDV37,13,Regular,Canned,198.7426,Supermarket Type2
NCO07,,Low Fat,Others,213.656,Supermarket Type3
FDA20,6.78,Low Fat,Fruits and Vegetables,187.324,Supermarket Type1
FDZ59,6.63,Regular,Baking Goods,168.45,Supermarket Type1
NCY17,18.2,Low Fat,Health and Hygiene,44.9086,Supermarket Type1
FDQ28,14,Regular,Frozen Foods,153.1656,Supermarket Type1
FDV35,19.5,Low Fat,Breads,154.6314,Supermarket Type1
FDQ36,7.855,Regular,Baking Goods,35.2848,Supermarket Type1
FDD34,7.945,Low Fat,Snack Foods,163.121,Supermarket Type2
FDK51,19.85,Low Fat,Dairy,265.0884,Supermarket Type1
FDV31,9.8,LF,Fruits and Vegetables,175.637,Supermarket Type1
FDR04,7.075,Low Fat,Frozen Foods,95.9068,Supermarket Type1
FDR14,11.65,Low Fat,Dairy,55.5298,Supermarket Type1
DRC36,13,Regular,Soft Drinks,174.4054,Grocery Store
FDE39,,Low Fat,Dairy,120.6782,Grocery Store
FDP57,17.5,Low Fat,Snack Foods,104.399,Supermarket Type1
FDE57,9.6,Low Fat,Fruits and Vegetables,141.2154,Supermarket Type1
NCN18,8.895,Low Fat,Household,111.4544,Supermarket Type1
NCQ05,11.395,Low Fat,Health and Hygiene,150.0708,Supermarket Type2
FDW47,15,LF,Breads,119.9414,Supermarket Type1
FDV46,18.2,Low Fat,Snack Foods,137.818,Supermarket Type1
NCP29,8.42,Low Fat,Health and Hygiene,62.8168,Supermarket Type1
FDE09,8.775,Low Fat,Fruits and Vegetables,110.5228,Supermarket Type2
NCU06,,Low Fat,Household,229.801,Supermarket Type3
FDT19,7.59,Regular,Fruits and Vegetables,173.708,Grocery Store
DRF15,18.35,Low Fat,Dairy,152.234,Supermarket Type1
DRI51,17.25,Low Fat,Dairy,170.2764,Supermarket Type1
NCX54,9.195,Low Fat,Household,104.2622,Supermarket Type1
DRE01,10.1,Low Fat,Soft Drinks,241.5512,Supermarket Type1
NCB07,19.2,Low Fat,Household,195.511,Supermarket Type1
FDU50,5.75,Regular,Dairy,114.1176,Supermarket Type1
FDG40,13.65,Low Fat,Frozen Foods,34.1558,Supermarket Type1
FDW10,21.2,Low Fat,Snack Foods,175.637,Supermarket Type2
FDX51,9.5,Regular,Meat,194.1452,Supermarket Type1
NCP17,19.35,Low Fat,Health and Hygiene,63.1168,Supermarket Type1
FDP21,7.42,reg,Snack Foods,187.7872,Supermarket Type1
FDL04,19,Low Fat,Frozen Foods,105.2622,Supermarket Type1
FDV23,11,Low Fat,Breads,123.1046,Supermarket Type1
FDF24,15.5,Regular,Baking Goods,81.1934,Supermarket Type1
FDH56,,Regular,Fruits and Vegetables,113.8492,Supermarket Type3
FDB51,6.92,Low Fat,Dairy,61.5852,Supermarket Type1
FDI58,,Regular,Snack Foods,95.112,Supermarket Type3
FDR20,20,Regular,Fruits and Vegetables,46.9744,Supermarket Type1
FDC51,10.895,Regular,Dairy,122.973,Supermarket Type2
FDB16,,Low Fat,Dairy,86.2198,Supermarket Type3
FDE40,15.6,Regular,Dairy,60.5194,Supermarket Type1
NCM17,7.93,Low Fat,Health and Hygiene,43.7086,Supermarket Type1
FDU56,16.85,Low Fat,Fruits and Vegetables,185.3266,Supermarket Type1
FDS32,,Regular,Fruits and Vegetables,140.9838,Grocery Store
FDX02,16,Low Fat,Dairy,224.3404,Supermarket Type1
FDT39,,reg,Meat,152.7366,Supermarket Type3
FDE35,7.06,Regular,Starchy Foods,56.9904,Supermarket Type1
NCI42,,Low Fat,Household,210.1954,Grocery Store
DRL23,18.35,Low Fat,Hard Drinks,105.7938,Supermarket Type1
FDA10,20.35,Low Fat,Snack Foods,122.2072,Supermarket Type1
FDA11,7.75,Low Fat,Baking Goods,95.6436,Supermarket Type1
NCM06,7.475,low fat,Household,154.7656,Supermarket Type1
NCT05,10.895,Low Fat,Health and Hygiene,257.5672,Supermarket Type1
NCQ02,12.6,Low Fat,Household,186.2556,Grocery Store
NCY06,15.25,Low Fat,Household,129.6968,Supermarket Type1
FDY56,16.35,Regular,Fruits and Vegetables,224.7062,Supermarket Type1
FDL02,20,Regular,Canned,104.5622,Supermarket Type1
NCI06,11.3,LF,Household,178.366,Supermarket Type1
FDQ14,9.27,Low Fat,Dairy,150.105,Supermarket Type1
FDQ12,12.65,Low Fat,Baking Goods,228.301,Supermarket Type1
FDP36,10.395,Regular,Baking Goods,48.6008,Supermarket Type1
FDK21,,Low Fat,Snack Foods,250.8408,Supermarket Type3
FDO40,17.1,Low Fat,Frozen Foods,147.8392,Supermarket Type1
NCK54,,low fat,Household,117.515,Grocery Store
FDY09,15.6,Low Fat,Snack Foods,176.8054,Supermarket Type2
NCW30,5.21,Low Fat,Household,260.6962,Supermarket Type1
NCC55,,LF,Household,36.2848,Supermarket Type3
FDE58,18.5,Low Fat,Snack Foods,117.3124,Supermarket Type2
FDR39,20.35,Low Fat,Meat,184.4292,Supermarket Type1
FDU28,19.2,Regular,Frozen Foods,187.0214,Supermarket Type1
FDH08,7.51,Low Fat,Fruits and Vegetables,228.001,Supermarket Type1
FDG35,21.2,Regular,Starchy Foods,175.4738,Supermarket Type1
FDG22,17.6,Regular,Snack Foods,35.219,Supermarket Type1
FDC34,16,Regular,Snack Foods,156.7972,Supermarket Type1
FDP15,15.2,Low Fat,Meat,254.933,Supermarket Type2
FDK34,13.35,Low Fat,Snack Foods,239.4564,Grocery Store
FDU45,15.6,Regular,Snack Foods,115.7518,Supermarket Type1
FDQ04,,LF,Frozen Foods,39.7796,Supermarket Type3
FDX22,6.785,Regular,Snack Foods,209.7928,Supermarket Type2
FDB45,20.85,Low Fat,Fruits and Vegetables,103.6306,Supermarket Type1
NCH43,,Low Fat,Household,217.1192,Supermarket Type3
DRE60,9.395,Low Fat,Soft Drinks,224.372,Supermarket Type1
FDD17,,Low Fat,Frozen Foods,236.1906,Supermarket Type3
NCM54,17.7,Low Fat,Household,127.2678,Supermarket Type1
NCH55,16.35,Low Fat,Household,127.402,Supermarket Type1
NCT06,17.1,Low Fat,Household,165.1842,Supermarket Type1
FDA48,,Low Fat,Baking Goods,221.5114,Supermarket Type3
FDY58,,Low Fat,Snack Foods,228.2694,Supermarket Type3
FDO25,6.3,Low Fat,Canned,211.327,Supermarket Type1
FDN50,16.85,Regular,Canned,94.912,Supermarket Type1
FDH35,18.25,Low Fat,Starchy Foods,164.9526,Supermarket Type1
FDK09,15.2,Low Fat,Snack Foods,227.4352,Supermarket Type1
FDO16,5.48,Low Fat,Frozen Foods,82.325,Supermarket Type1
FDW11,12.6,Low Fat,Breads,63.7194,Supermarket Type1
FDU47,,Regular,Breads,140.3838,Supermarket Type3
NCQ42,20.35,Low Fat,Household,128.6678,Grocery Store
FDK55,,Low Fat,Meat,89.1172,Supermarket Type3
FDN08,7.72,Regular,Fruits and Vegetables,116.2466,Supermarket Type1
FDT57,15.2,Low Fat,Snack Foods,237.7248,Supermarket Type1
FDJ12,8.895,Regular,Baking Goods,207.5296,Supermarket Type2
DRL59,16.75,Low Fat,Hard Drinks,52.2298,Supermarket Type1
NCN53,5.175,Low Fat,Health and Hygiene,35.0874,Supermarket Type1
FDO51,6.785,Regular,Meat,43.9112,Grocery Store
FDK56,9.695,Low Fat,Fruits and Vegetables,188.3898,Supermarket Type1
FDY12,9.8,Regular,Baking Goods,52.3008,Supermarket Type1
FDU15,13.65,Regular,Meat,36.3532,Supermarket Type1
FDQ19,7.35,Regular,Fruits and Vegetables,242.8512,Supermarket Type1
DRF15,18.35,Low Fat,Dairy,154.134,Supermarket Type1
DRE25,,Low Fat,Soft Drinks,92.112,Grocery Store
FDK57,10.195,Low Fat,Snack Foods,119.144,Supermarket Type2
FDD33,12.85,Low Fat,Fruits and Vegetables,231.6642,Grocery Store
FDR34,,Regular,Snack Foods,228.6352,Supermarket Type3
FDU04,7.93,Low Fat,Frozen Foods,121.2414,Supermarket Type1
FDE35,,Regular,Starchy Foods,60.4904,Grocery Store
NCD31,12.1,Low Fat,Household,162.7526,Supermarket Type1
FDJ56,8.985,LF,Fruits and Vegetables,100.07,Supermarket Type1
NCU53,5.485,Low Fat,Health and Hygiene,164.5842,Supermarket Type1
FDD39,16.7,Low Fat,Dairy,214.985,Supermarket Type1
NCU17,,Low Fat,Health and Hygiene,103.6674,Grocery Store
FDJ20,20.7,Regular,Fruits and Vegetables,123.2388,Supermarket Type1
NCW41,18,Low Fat,Health and Hygiene,156.9604,Supermarket Type2
FDL52,6.635,Regular,Frozen Foods,38.0506,Supermarket Type1
FDS39,6.895,Low Fat,Meat,141.2812,Supermarket Type1
DRJ47,18.25,Low Fat,Hard Drinks,173.908,Supermarket Type1
FDP13,8.1,Regular,Canned,40.248,Grocery Store
DRK39,7.02,LF,Dairy,82.425,Grocery Store
FDF28,15.7,Regular,Frozen Foods,126.2046,Grocery Store
FDB09,16.25,Low Fat,Fruits and Vegetables,125.5046,Supermarket Type1
FDM51,11.8,Regular,Meat,99.9674,Supermarket Type1
DRM49,6.11,Regular,Soft Drinks,45.1086,Supermarket Type2
DRF23,4.61,Low Fat,Hard Drinks,176.1396,Supermarket Type1
DRH01,17.5,Low Fat,Soft Drinks,172.6738,Supermarket Type1
FDH12,,Low Fat,Baking Goods,107.128,Supermarket Type3
FDA28,,Regular,Frozen Foods,124.8362,Grocery Store
FDW37,19.2,Low Fat,Canned,90.3488,Supermarket Type2
FDF02,16.2,Low Fat,Canned,103.799,Supermarket Type1
DRL37,15.5,Low Fat,Soft Drinks,43.377,Supermarket Type1
NCF43,8.51,low fat,Household,141.547,Supermarket Type1
FDH08,7.51,Low Fat,Fruits and Vegetables,228.201,Grocery Store
FDR34,,Regular,Snack Foods,229.4352,Grocery Store
NCK19,9.8,LF,Others,195.0478,Supermarket Type1
NCD55,14,Low Fat,Household,42.6454,Supermarket Type2
FDT27,11.395,Regular,Meat,233.7616,Supermarket Type1
FDQ57,7.275,Low Fat,Snack Foods,146.976,Supermarket Type1
FDA47,10.5,Regular,Baking Goods,162.421,Supermarket Type1
DRG15,,Low Fat,Dairy,63.0536,Supermarket Type3
FDE05,10.895,Regular,Frozen Foods,145.6102,Supermarket Type2
FDN46,7.21,reg,Snack Foods,100.6332,Supermarket Type1
FDX27,,Regular,Dairy,92.6436,Supermarket Type3
FDT51,11.65,Regular,Meat,110.4544,Supermarket Type1
FDU33,7.63,Regular,Snack Foods,44.7402,Supermarket Type1
FDJ16,,Low Fat,Frozen Foods,59.4246,Supermarket Type3
FDD20,,Low Fat,Fruits and Vegetables,122.5046,Grocery Store
FDT36,12.3,Low Fat,Baking Goods,33.4874,Supermarket Type1
DRF15,,Low Fat,Dairy,152.334,Supermarket Type3
FDN52,9.395,Regular,Frozen Foods,88.1198,Grocery Store
FDC22,,Regular,Snack Foods,191.282,Supermarket Type3
FDX15,17.2,Low Fat,Meat,160.6578,Supermarket Type1
FDT13,14.85,Low Fat,Canned,187.1214,Supermarket Type1
FDU04,7.93,Low Fat,Frozen Foods,121.1414,Supermarket Type1
FDU31,,Regular,Fruits and Vegetables,216.3508,Grocery Store
FDW59,,Low Fat,Breads,85.4566,Supermarket Type3
NCO29,11.15,Low Fat,Health and Hygiene,165.1526,Supermarket Type1
FDL15,17.85,Low Fat,Meat,152.3682,Supermarket Type1
FDI41,18.5,Regular,Frozen Foods,145.4418,Supermarket Type1
FDQ48,14.3,Regular,Baking Goods,98.7726,Supermarket Type1
DRI39,13.8,Low Fat,Dairy,55.593,Supermarket Type1
FDI08,18.2,Regular,Fruits and Vegetables,250.9092,Supermarket Type1
FDC21,14.6,Regular,Fruits and Vegetables,110.0254,Supermarket Type1
FDF58,13.3,Low Fat,Snack Foods,62.351,Supermarket Type1
FDS08,5.735,Low Fat,Fruits and Vegetables,178.037,Grocery Store
FDE47,14.15,Low Fat,Starchy Foods,123.1046,Supermarket Type1
NCP18,,Low Fat,Household,152.4708,Grocery Store
NCR41,17.85,Low Fat,Health and Hygiene,96.8094,Supermarket Type1
FDA27,20.35,Regular,Dairy,254.2672,Supermarket Type1
FDA43,10.895,low fat,Fruits and Vegetables,194.0794,Supermarket Type1
FDA49,19.7,Low Fat,Canned,86.6198,Supermarket Type1
NCE55,8.92,Low Fat,Household,178.137,Supermarket Type2
DRM49,,Regular,Soft Drinks,45.9086,Supermarket Type3
FDF22,,Low Fat,Snack Foods,214.2218,Supermarket Type3
FDQ15,20.35,Regular,Meat,80.6276,Supermarket Type2
NCS54,13.6,Low Fat,Household,174.937,Supermarket Type1
NCY05,13.5,Low Fat,Health and Hygiene,36.3874,Supermarket Type1
FDR45,10.8,Low Fat,Snack Foods,239.6222,Supermarket Type1
FDK57,10.195,Low Fat,Snack Foods,121.244,Supermarket Type1
FDF41,12.15,Low Fat,Frozen Foods,248.346,Grocery Store
FDV21,11.5,Low Fat,Snack Foods,125.6704,Supermarket Type1
FDD51,11.15,Low Fat,Dairy,45.2744,Supermarket Type1
FDF33,7.97,Low Fat,Seafood,109.6596,Supermarket Type1
FDA38,5.44,Low Fat,Dairy,238.5538,Supermarket Type1
FDR56,15.5,Regular,Fruits and Vegetables,195.8768,Supermarket Type1
NCN41,17,Low Fat,Health and Hygiene,121.673,Supermarket Type1
FDC60,,Regular,Baking Goods,87.9514,Supermarket Type3
FDB47,8.8,Low Fat,Snack Foods,207.9612,Supermarket Type1
DRH01,17.5,Low Fat,Soft Drinks,175.4738,Supermarket Type1
FDW08,12.1,Low Fat,Fruits and Vegetables,104.928,Supermarket Type1
FDF38,,Regular,Canned,39.1138,Supermarket Type3
FDY32,7.605,Low Fat,Fruits and Vegetables,162.921,Supermarket Type1
FDG34,11.5,Regular,Snack Foods,109.5254,Supermarket Type1
FDG47,,Low Fat,Starchy Foods,261.3252,Grocery Store
NCF18,18.35,Low Fat,Household,189.8504,Supermarket Type1
FDL39,,Regular,Dairy,181.3318,Grocery Store
NCH55,16.35,Low Fat,Household,125.902,Supermarket Type1
DRJ35,10.1,Low Fat,Hard Drinks,60.7878,Supermarket Type1
FDS44,12.65,Regular,Fruits and Vegetables,238.9538,Supermarket Type1
DRE01,10.1,LF,Soft Drinks,241.0512,Supermarket Type2
FDY39,5.305,Regular,Meat,184.3608,Supermarket Type1
FDY32,7.605,Low Fat,Fruits and Vegetables,161.821,Supermarket Type2
FDR33,,Low Fat,Snack Foods,111.157,Supermarket Type3
NCP50,17.35,Low Fat,Others,81.0618,Supermarket Type1
FDZ47,20.7,Regular,Baking Goods,98.6042,Supermarket Type2
FDU57,8.27,Regular,Snack Foods,152.2708,Supermarket Type1
FDY44,14.15,Regular,Fruits and Vegetables,194.411,Supermarket Type1
DRH59,10.8,Low Fat,Hard Drinks,73.838,Supermarket Type2
FDB03,,Regular,Dairy,240.2538,Supermarket Type3
FDY46,18.6,Low Fat,Snack Foods,186.8898,Supermarket Type1
FDM39,6.42,LF,Dairy,177.3002,Supermarket Type1
FDY36,12.3,Low Fat,Baking Goods,74.838,Supermarket Type1
NCM55,15.6,Low Fat,Others,184.2924,Supermarket Type1
FDJ50,8.645,Low Fat,Canned,52.6982,Grocery Store
DRL60,8.52,Low Fat,Soft Drinks,150.8682,Supermarket Type1
NCJ54,9.895,Low Fat,Household,232.2642,Supermarket Type1
FDX59,10.195,Low Fat,Breads,33.8558,Supermarket Type1
FDI07,12.35,Regular,Meat,199.0426,Supermarket Type1
DRF51,15.75,Low Fat,Dairy,39.6506,Grocery Store
FDM14,13.8,Low Fat,Canned,109.7254,Supermarket Type1
FDP21,7.42,Regular,Snack Foods,187.9872,Supermarket Type1
FDE40,15.6,Regular,Dairy,63.0194,Supermarket Type1
FDE05,10.895,Regular,Frozen Foods,146.9102,Supermarket Type1
FDM13,,Low Fat,Breakfast,132.8626,Supermarket Type3
FDC34,,Regular,Snack Foods,156.7972,Supermarket Type3
NCI55,18.6,Low Fat,Household,122.8414,Supermarket Type2
NCE43,12.5,Low Fat,Household,168.8448,Supermarket Type2
FDW58,20.75,Low Fat,Snack Foods,107.0622,Supermarket Type2
FDG60,20.35,Low Fat,Baking Goods,234.6616,Supermarket Type1
FDV31,9.8,Low Fat,Fruits and Vegetables,176.337,Supermarket Type1
FDR47,17.85,low fat,Breads,194.2794,Supermarket Type1
FDM60,,Regular,Baking Goods,40.6138,Grocery Store
NCF06,6.235,Low Fat,Household,258.4962,Supermarket Type2
NCN26,,Low Fat,Household,117.0808,Supermarket Type3
FDQ59,9.8,Regular,Breads,85.6908,Supermarket Type1
FDF09,6.215,Low Fat,Fruits and Vegetables,36.5848,Supermarket Type1
NCS06,7.935,Low Fat,Household,264.791,Supermarket Type1
FDT44,16.6,Low Fat,Fruits and Vegetables,117.9466,Supermarket Type1
FDI19,15.1,Low Fat,Meat,244.2512,Supermarket Type1
FDT22,10.395,Low Fat,Snack Foods,59.922,Supermarket Type1
NCF54,,Low Fat,Household,170.8422,Supermarket Type3
DRG25,10.5,Low Fat,Soft Drinks,185.924,Supermarket Type1
FDB59,18.25,Low Fat,Snack Foods,197.3084,Supermarket Type1
FDQ37,20.75,Low Fat,Breakfast,194.6478,Supermarket Type1
FDP56,8.185,Low Fat,Fruits and Vegetables,47.9692,Supermarket Type1
FDW44,9.5,Regular,Fruits and Vegetables,171.8448,Supermarket Type1
FDJ26,15.3,Regular,Canned,215.1218,Grocery Store
FDU43,19.35,Regular,Fruits and Vegetables,237.4564,Supermarket Type2
FDW33,9.395,Low Fat,Snack Foods,104.928,Supermarket Type1
NCX53,,Low Fat,Health and Hygiene,143.2154,Supermarket Type3
FDN56,5.46,Regular,Fruits and Vegetables,146.2786,Grocery Store
DRF15,18.35,Low Fat,Dairy,152.334,Supermarket Type1
FDO33,14.75,Low Fat,Snack Foods,114.4518,Supermarket Type1
FDZ39,19.7,Regular,Meat,103.799,Grocery Store
